Comment,Cluster
think ur love one first,outlier
love ur vids man always one first watch p would like gfuel,outlier
silence deaf dumb blind recone mission gone bad niger neeed know basesgeneral general fuck private,ethnicity
first one said liberal thought religion,religion
otherwise get labelled islamist jihadi,religion
thanks calling liberal committed ad hominem replying tweet,outlier
thing arent black white like american actively stomp nazi symbol considering sacrifice made american past,ethnicity
didnt go take anything besides flag appears,not_cyberbullying
watching da 5 blood found disgusting saying black monkey as nigger coon really ok abuse culture theyre black,ethnicity
ok compare racism towards colored people towards white u fool,ethnicity
admit everyone little bit racism,ethnicity
u laundry bet separate colored white,ethnicity
god even teach dumb fuck nigger,ethnicity
dumb bytch wan na get fuckd rt fuck obama dumb as nigger,ethnicity
white people stink trending topic,ethnicity
lol thats foul fuck,other_cyberbullying
yall pissed lol,other_cyberbullying
dc comic eventually got colored many reader pointed racism hero city constantly rebooting separate story arc character like said u really need educate history,ethnicity
thats human act,outlier
deep people usually really care affected,outlier
using platform,outlier
question could apply many black woman entertainment,ethnicity
im saying black ppl disgusting would know nigger family,ethnicity
black man white show runner called resident negro,ethnicity
favorite show,outlier
white people room white show runner called black writer resident negro,ethnicity
america outrage work,outlier
lmao way shes first one followed moved choose ur friend wisely guess,outlier
dumb rt lady twitter street fuck nigger amount follower,ethnicity
stop talking shit man dumb fuck,other_cyberbullying
fuck weepy as weezy dumb nigger always sound like cryin,ethnicity
sorry jus bein real,outlier
please race,ethnicity
please forgive black ignorant as people,ethnicity
shane dawson molested cat called people nigger called kid sexy black face yet people still making famous celebrating,ethnicity
white folk defeat always find negro boot licking butt licking buck dancing bamboozled half baked half filled sissified punkified pasteurized homogenized nigger trot front serious guy called muhammed,ethnicity
example one white girl knew would regularly fuck black guy still regularly use word nigger describe,ethnicity
ya understand happy fuck as dumb as ugly as fat as annoying as nigger make,ethnicity
iam big fan day6 first make twitter account look bts follow first day6 ur always number one heart hehe day6 forever,outlier
flopped first time pls like think im nice rt im one ur fave moot reply love vote crush,ethnicity
article u wrote counter absolutely point video,outlier
u imposed falsely observation white negro equation indian context amp went bashing called indian liberal,ethnicity
agree video also opinion without citation claims1,outlier
stfu dumb as peice shit hope yo as get butt fucked calling black people nigger ill fuck old as grandmother,ethnicity
lt lt whoa,outlier
imagine identical incident belonged trump joy reid,outlier
maddow would pin label infamous blue board slam racism,ethnicity
despise two faced people hard know face slap,outlier
stay dont pander rating,not_cyberbullying
racism u select ur white clothes wash colored one say racism wash dem together,ethnicity
convo person 1 oh chose hanzo huh youre dumb fucking nigger,ethnicity
someone explain way supposed mean,outlier
thats sound dumb fuck,other_cyberbullying
definition co n negro choose white approval black advancement else got ta called congregation,ethnicity
democratic party formed 1792 protect special interest slave owner identified white man party amp demonized republican party negro dominated early dems later became malcom x called smiling fox,ethnicity
nigger still rapping bout dumb shit,ethnicity
hilarious fuck,other_cyberbullying
unknown hacking dumb as nigger boy fuck joshie poshie bitch nigger,ethnicity
raheem sterling score game winning penalty daily mail sun dumb nigger cunt would rather kick ball around instead saving life,ethnicity
pathetic fuck,other_cyberbullying
company transferring people one maybe get ur fact right first mug also could go care work wanted hiring constantly need therefore continue sit home sleeping til late enjoy,not_cyberbullying
fuck obama dumb as nigger fuk 4 year,ethnicity
give fuck retarded as actually typed,ethnicity
first congratulation ur sucess,outlier
let one thing never care people saying,outlier
u must successful person ur life u ignore type illiterate thinking,other_cyberbullying
fuck think calling people nigger dumb ignorant white fuck face,ethnicity
milk day past expiration growing sort black mold,ethnicity
thanks burfict pacman jones giving u dumb fucking nigger,ethnicity
bruh even said didnt get threw head everybody stuck past like past doesnt mean anything unless large following everybody go back 2013 find something like guy omg james charles said word black omg like stfu,ethnicity
taylor doesnt beg people buy stream music successful,outlier
literally dropped surprise album sold 1,outlier
3m first day literally one else would able,not_cyberbullying
plus scooter us jbs twitter instagram,not_cyberbullying
wow u dumb nigger lt fuck u yo health care nigga,ethnicity
asshole mutha fucker,other_cyberbullying
cock sucking bastard,outlier
cunt face whore nigger,ethnicity
2 dumb ugly fuck nigger name wayne positive trash soft as nigga black amp brown pic,outlier
trending white man called black man negro argument theyve,ethnicity
fuck stupid nigger great class rot hell dumb bitch student athlete,ethnicity
